R0301|10001677|510050C1909M02200  |50ETF购9月2200      |510050|50ETF   |EBS|E|C|      10000|     2.2000|20190124|20190925|20190925|20190926|20190925|0|        6293|     0.6233|     0.6233|     2.8100|N|     0.9043|     0.3423|         9605.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001678|510050C1909M02250  |50ETF购9月2250      |510050|50ETF   |EBS|E|C|      10000|     2.2500|20190124|20190925|20190925|20190926|20190925|0|        1328|     0.5730|     0.5730|     2.8100|N|     0.8540|     0.2920|         9102.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001679|510050C1909M02300  |50ETF购9月2300      |510050|50ETF   |EBS|E|C|      10000|     2.3000|20190124|20190925|20190925|20190926|20190925|0|        1037|     0.5262|     0.5253|     2.8100|N|     0.8063|     0.2443|         8625.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001680|510050C1909M02350  |50ETF购9月2350      |510050|50ETF   |EBS|E|C|      10000|     2.3500|20190124|20190925|20190925|20190926|20190925|0|         991|     0.4793|     0.4776|     2.8100|N|     0.7586|     0.1966|         8148.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001681|510050C1909M02400  |50ETF购9月2400      |510050|50ETF   |EBS|E|C|      10000|     2.4000|20190124|20190925|20190925|20190926|20190925|0|        3388|     0.4311|     0.4311|     2.8100|N|     0.7121|     0.1501|         7683.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001682|510050C1909M02450  |50ETF购9月2450      |510050|50ETF   |EBS|E|C|      10000|     2.4500|20190124|20190925|20190925|20190926|20190925|0|        5203|     0.3837|     0.3855|     2.8100|N|     0.6665|     0.1045|         7227.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001683|510050C1909M02500  |50ETF购9月2500      |510050|50ETF   |EBS|E|C|      10000|     2.5000|20190124|20190925|20190925|20190926|20190925|0|        9846|     0.3401|     0.3417|     2.8100|N|     0.6227|     0.0607|         6789.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001684|510050C1909M02550  |50ETF购9月2550      |510050|50ETF   |EBS|E|C|      10000|     2.5500|20190124|20190925|20190925|20190926|20190925|0|        5028|     0.3013|     0.3007|     2.8100|N|     0.5817|     0.0197|         6379.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001685|510050C1909M02600  |50ETF购9月2600      |510050|50ETF   |EBS|E|C|      10000|     2.6000|20190124|20190925|20190925|20190926|20190925|0|        3329|     0.2628|     0.2628|     2.8100|N|     0.5438|     0.0001|         6000.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001686|510050P1909M02200  |50ETF沽9月2200      |510050|50ETF   |EBS|E|P|      10000|     2.2000|20190124|20190925|20190925|20190926|20190925|0|       27112|     0.0029|     0.0029|     2.8100|N|     0.1619|     0.0001|         1569.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
